Date,Timestamp,Open,High,Low,Close,Volume
20190401,00:00:00,4038.8,4065,3999.9,4056,0.461332990103983
20190401,01:00:00,4056.1,4082,4055.4,4060.3,0.121083997597452
20190401,02:00:00,4060.4,4068.3,4059.6,4066,0.0107519999146461
20190401,03:00:00,4066.6,4079.6,4061.5,4071.4,0.0101219999196474
20190401,04:00:00,4071.1,4073.7,4067.1,4068.5,0.00741299994115252
20190401,05:00:00,4068.6,4069.2,4061,4067.8,0.00850499993248377
20190401,06:00:00,4068,4073.7,4066.2,4071.7,0.00781199993798509
20190401,07:00:00,4072.7,4074.5,4063,4065.6,0.00848399993265048
20190401,08:00:00,4065.9,4067.2,4053.6,4067.2,0.00856799993198365
20190401,09:00:00,4067.3,4068.7,4060.9,4065.6,0.0031079999753274
20190401,10:00:00,4066,4068.1,4055.2,4060.7,0.00587999995332211
20190401,11:00:00,4060.5,4061.7,4054.5,4057.2,0.00986999992164783
20190401,12:00:00,4057.3,4072.7,4057.3,4071.6,0.00776999993831851
20190401,13:00:00,4071.9,4081,4067.2,4081,0.00856799993198365
20190401,14:00:00,4081.2,4093.4,4077,4078.4,0.0353509994311025
20190401,15:00:00,4078.1,4083.1,4074.4,4082.8,0.00705599994398654
20190401,16:00:00,4082.9,4091.1,4082.9,4086.2,0.00968099992314819
20190401,17:00:00,4086,4086,4076.2,4078.3,0.00774899993848521
20190401,18:00:00,4078.8,4080.4,4072.4,4077.3,0.00711899994712439
20190401,19:00:00,4077.2,4078,4075.1,4076.4,0.00506099995982368
20190401,20:00:00,4076.1,4077.5,4070.1,4072.2,0.0266779994999524
20190401,21:00:00,4067.6,4078.4,4067.4,4078.1,0.613499986338866
20190401,22:00:00,4074.7,4089.3,4073.6,4077,0.105585997720482
20190401,23:00:00,4076.8,4088.8,4076.8,4081.5,0.0173709997179685
20190402,00:00:00,4081.6,4106.9,4077.8,4091.8,0.0150989998801379
20190402,01:00:00,4092.4,4102.1,4084.7,4099.9,0.012032999904477
20190402,02:00:00,4099.9,4124.5,4099.9,4115.9,0.0140699998883065
20190402,03:00:00,4116.3,4122.2,4111.4,4118.7,0.0107939999143127
20190402,04:00:00,4118.6,4726.2,4116.2,4618.3,7.05818384382292
20190402,05:00:00,4618,5026.5,4615.8,4685,7.86123582809523
20190402,06:00:00,4683.7,4716,4605,4665.5,2.39517594895733
20190402,07:00:00,4665.3,4669.5,4622.4,4641.3,0.0325160002539633
20190402,08:00:00,4641.2,4669,4639.1,4643.7,0.021230000165815
20190402,09:00:00,4643.6,4775.1,4641.2,4743.7,2.17112395299773
20190402,10:00:00,4743.2,4750.5,4704.3,4732.3,0.0396960014040815
20190402,11:00:00,4732.4,4749.8,4717.4,4724.2,0.063004000352521
20190402,12:00:00,4724.1,4773.5,4720.8,4755.2,0.34241999436199
20190402,13:00:00,4755,4755,4726.1,4747.5,0.0296400010483922
20190402,14:00:00,4747.3,4748.5,4622.8,4692.7,1.46686797006259
20190402,15:00:00,4692.2,4692.7,4653,4687,0.0409720004390692
20190402,16:00:00,4686.9,4692.4,4660.5,4681.6,0.137043998642184
20190402,17:00:00,4681.7,4682,4646.6,4668.3,0.0884159996639937
20190402,18:00:00,4668.1,4685.4,4668,4685.4,0.0141600005008513
20190402,19:00:00,4685.2,4714.2,4678.1,4710.3,0.0868359994638013
20190402,20:00:00,4708.2,4773.6,4691.4,4747.2,0.119148000318091
20190402,21:00:00,4743.3,4783.1,4725.6,4733.4,1.21411997425457
20190402,22:00:00,4728.7,4773.9,4728.7,4769.3,0.13639199789759
20190402,23:00:00,4774.1,4891,4758.5,4845.7,1.94635196061427
20190403,00:00:00,4846.3,4939.8,4841.4,4923.3,2.82359994055878
20190403,01:00:00,4922.3,4930,4873.2,4915.4,0.631207988270035
20190403,02:00:00,4916,5022.5,4908.9,5016.8,0.615131989288784
20190403,03:00:00,5016.7,5027.8,4956.7,4996,1.66595796385445
20190403,04:00:00,4995.6,4996,4821.6,4862.8,1.74862496071546
20190403,05:00:00,4863.1,4913.4,4863.1,4898.4,0.203149995355488
20190403,06:00:00,4898.9,4924.2,4877.3,4920.4,0.0210249994688638
20190403,07:00:00,4920.1,4938.8,4894.2,4908,0.0644249985107308
20190403,08:00:00,4908.1,4913.1,4873.2,4900.7,0.094449997839547
20190403,09:00:00,4901.1,4919.7,4887.4,4919.1,0.00612499984526949
20190403,10:00:00,4918.8,4926,4890.2,4896.6,0.0101499997435894
20190403,11:00:00,4896.9,4929.5,4892.6,4913.5,0.0173249995623337
20190403,12:00:00,4914,4975.3,4913.8,4953.6,0.039999998989515
20190403,13:00:00,4953.4,4995.4,4946.8,4985.7,0.946699978754623
20190403,14:00:00,4985.9,4989.1,4946,4954.2,0.206415995304269
20190403,15:00:00,4953.9,4974.1,4941.8,4954.1,0.0400749990312761
20190403,16:00:00,4954.9,5090.2,4954.9,5075.9,3.41812492342979
20190403,17:00:00,5075.9,5130.5,5025.3,5070.4,0.331274992431645
20190403,18:00:00,5070.4,5134,5068.5,5083.1,1.02292497704002
20190403,19:00:00,5082.9,5116.3,5071.6,5087.2,0.134924996889822
20190403,20:00:00,5088.7,5256,5088.7,5239.6,4.39607490155504
20190403,21:00:00,5240.3,5288.9,5125.4,5133.2,3.40599992370699
20190403,22:00:00,5131.6,5209,4990.1,5050.8,15.6918746489628
20190403,23:00:00,5050.3,5054.2,4756.3,4916.7,37.456024132769
20190404,00:00:00,4916.6,4974.8,4866.4,4974.5,13.3866247005917
20190404,01:00:00,4974.6,5016.1,4925.1,4930,0.244674994364686
20190404,02:00:00,4928.4,4975,4928.4,4959.6,0.856249980690336
20190404,03:00:00,4959.4,4960.5,4890.4,4911.3,1.00302497745542
20190404,04:00:00,4911.4,4958.3,4897,4955.3,0.118599997251295
20190404,05:00:00,4954.1,4985.5,4954.1,4969.5,0.0343999991528108
20190404,06:00:00,4969.8,5012.2,4967.2,4988,0.185424995774156
20190404,07:00:00,4987.7,4991.4,4957.2,4976.7,0.0165499995819118
20190404,08:00:00,4976.9,4998.4,4933.8,4972.4,0.0238749993968668
20190404,09:00:00,4971.9,4973,4933.3,4956.4,0.165899996209191
20190404,10:00:00,4955.9,4955.9,4900.9,4905.6,0.292824993352042
20190404,11:00:00,4905.6,4940.2,4864.3,4936.8,0.396399991004728
20190404,12:00:00,4937.8,4971.8,4931.7,4966.1,0.781224982476488
20190404,13:00:00,4966.8,4966.8,4935.8,4957.1,0.0271249993147649
20190404,14:00:00,4957,4988.7,4940.7,4948,0.0301030000719038
20190404,15:00:00,4948.4,4953,4903.4,4949,0.381449992917624
20190404,16:00:00,4948.2,4950.1,4876.8,4881.5,1.83873996185866
20190404,17:00:00,4881.3,4917.7,4835.1,4841.2,4.64683189854986
20190404,18:00:00,4841.4,4841.4,4768.9,4806.1,1.02892397939286
20190404,19:00:00,4806.7,4824.7,4766.3,4768.5,1.99551995744696
20190404,20:00:00,4768.9,4800.6,4732.4,4790.9,4.35258390574745
20190404,21:00:00,4788.7,4889.1,4780.5,4871.8,4.4859039018047
20190404,22:00:00,4872.3,4885.8,4820.8,4821.5,3.01161593508732
20190404,23:00:00,4821.4,4866,4820.5,4849.7,1.04896797822585
20190405,00:00:00,4849.8,4908.2,4849.7,4886.4,3.02253593460773
20190405,01:00:00,4885.3,4890.7,4855.2,4857.5,0.120927998505067
