Date,Timestamp,Open,High,Low,Close,Volume
20190401,00:00:00,1.49815,1.49951,1.49759,1.49944,3007.28999841213
20190401,01:00:00,1.49942,1.49947,1.49852,1.49887,3555.73999810219
20190401,02:00:00,1.49888,1.49903,1.49817,1.49857,3092.92999887466
20190401,03:00:00,1.49856,1.49948,1.4985,1.49922,2151.3499994278
20190401,04:00:00,1.49924,1.49978,1.49923,1.49962,2006.35999917984
20190401,05:00:00,1.49962,1.50066,1.49937,1.49954,3659.89999508858
20190401,06:00:00,1.49953,1.50029,1.49883,1.49947,7458.19999015331
20190401,07:00:00,1.49946,1.50019,1.49909,1.49954,9416.08998537064
20190401,08:00:00,1.49954,1.50108,1.49904,1.50101,9950.05999088287
20190401,09:00:00,1.50101,1.50145,1.50059,1.50072,7802.11999547482
20190401,10:00:00,1.50071,1.50131,1.49942,1.49948,7425.16999256611
20190401,11:00:00,1.49949,1.50084,1.49902,1.50063,6915.14998865128
20190401,12:00:00,1.50065,1.50249,1.50027,1.50084,10627.0099887848
20190401,13:00:00,1.50084,1.50129,1.49852,1.49949,11066.6599853039
20190401,14:00:00,1.49948,1.49977,1.49647,1.49672,15182.9899789095
20190401,15:00:00,1.49675,1.49725,1.49558,1.49578,10475.2399829626
20190401,16:00:00,1.49577,1.49621,1.49267,1.49282,7586.12998723984
20190401,17:00:00,1.49281,1.49316,1.49192,1.49243,5686.96999311447
20190401,18:00:00,1.49243,1.49247,1.49058,1.49211,6498.90999102592
20190401,19:00:00,1.49211,1.49408,1.49203,1.49229,5659.07999634743
20190401,20:00:00,1.49229,1.49275,1.49187,1.4919,2878.68999898434
20190401,21:00:00,1.49184,1.49212,1.49036,1.49061,3353.58000458032
20190401,22:00:00,1.4906,1.49169,1.4906,1.49147,2160.78000110388
20190401,23:00:00,1.49146,1.49206,1.49146,1.49172,1374.64999949932
20190402,00:00:00,1.49173,1.49221,1.49104,1.49128,2783.19000089169
20190402,01:00:00,1.49129,1.49156,1.49067,1.49117,3347.82999849319
20190402,02:00:00,1.49117,1.49175,1.49116,1.49161,2224.0399992466
20190402,03:00:00,1.4916,1.49205,1.49107,1.49176,4975.59999597073
20190402,04:00:00,1.49178,1.4924,1.49127,1.49239,4272.03998863697
20190402,05:00:00,1.49238,1.49241,1.49156,1.49179,5034.74999153614
20190402,06:00:00,1.49179,1.49263,1.49152,1.49215,5773.2799949646
20190402,07:00:00,1.49214,1.49324,1.49157,1.49261,9360.90999233723
20190402,08:00:00,1.49263,1.49359,1.49229,1.49317,6757.14999449253
20190402,09:00:00,1.49317,1.49356,1.4926,1.49299,6675.07998871803
20190402,10:00:00,1.49298,1.49313,1.49162,1.49181,5352.48999619484
20190402,11:00:00,1.49181,1.49233,1.49129,1.49136,7707.43998599052
20190402,12:00:00,1.49136,1.49404,1.4912,1.49333,9397.8699862957
20190402,13:00:00,1.49333,1.49406,1.49187,1.49241,10592.8699890375
20190402,14:00:00,1.49242,1.49377,1.49084,1.49373,12697.8899842501
20190402,15:00:00,1.49369,1.49606,1.49359,1.49408,11064.7599914074
20190402,16:00:00,1.49408,1.49669,1.49404,1.49586,7061.51999664307
20190402,17:00:00,1.49585,1.49757,1.49453,1.4947,9900.16999876499
20190402,18:00:00,1.49471,1.49518,1.49375,1.49443,5008.99999916553
20190402,19:00:00,1.49442,1.49453,1.4936,1.49373,3964.42999815941
20190402,20:00:00,1.49372,1.49425,1.49324,1.4939,2706.23999798298
20190402,21:00:00,1.49393,1.4944,1.49348,1.49401,1150.77000009269
20190402,22:00:00,1.49403,1.49467,1.49375,1.49464,1129.77000033855
20190402,23:00:00,1.49463,1.49498,1.49458,1.4948,1284.65999996662
20190403,00:00:00,1.4948,1.49575,1.49352,1.49479,5695.88999378681
20190403,01:00:00,1.49479,1.49519,1.49417,1.49465,4382.26999783516
20190403,02:00:00,1.49464,1.49476,1.49408,1.49434,3658.47999954224
20190403,03:00:00,1.49433,1.49469,1.49415,1.49442,2054.68999457359
20190403,04:00:00,1.49441,1.49471,1.49416,1.49424,2163.53999936581
20190403,05:00:00,1.49423,1.49453,1.49379,1.49416,2832.80999803543
20190403,06:00:00,1.49415,1.49424,1.49258,1.49322,8132.57999074459
20190403,07:00:00,1.49321,1.49602,1.49232,1.49545,10407.5599924326
20190403,08:00:00,1.49541,1.4961,1.49482,1.49592,8732.72998929024
20190403,09:00:00,1.49592,1.49681,1.49542,1.49575,7331.14999651909
20190403,10:00:00,1.49576,1.49657,1.49539,1.49598,5201.10999488831
20190403,11:00:00,1.49595,1.49712,1.49558,1.49709,5501.57999527454
20190403,12:00:00,1.4971,1.4976,1.49526,1.49617,10949.3699786663
20190403,13:00:00,1.49617,1.49766,1.49572,1.49702,10572.2099813223
