Date,Timestamp,Open,High,Low,Close,Volume
20190408,17:00:00,111.455,111.506,111.455,111.485,2928.29998910427
20190408,18:00:00,111.486,111.535,111.471,111.513,3532.54998028278
20190408,19:00:00,111.513,111.526,111.485,111.485,3980.51998114586
20190408,20:00:00,111.486,111.498,111.462,111.464,1369.94999372959
20190408,21:00:00,111.453,111.51,111.453,111.487,7806.95000946522
20190408,22:00:00,111.488,111.508,111.473,111.473,1205.32000136375
20190408,23:00:00,111.474,111.48,111.448,111.45,2065.78998696804
20190409,00:00:00,111.449,111.579,111.387,111.399,8539.48995816708
20190409,01:00:00,111.399,111.405,111.308,111.338,7835.19995903969
20190409,02:00:00,111.346,111.347,111.28,111.334,5911.26998460293
20190409,03:00:00,111.334,111.385,111.332,111.377,3714.95000123978
20190409,04:00:00,111.378,111.386,111.338,111.357,3166.65000891685
20190409,05:00:00,111.357,111.363,111.319,111.331,3886.33999288082
20190409,06:00:00,111.332,111.367,111.327,111.343,6841.09000527859
20190409,07:00:00,111.346,111.36,111.238,111.263,6739.82999038696
20190409,08:00:00,111.26,111.361,111.246,111.33,6669.92999565601
20190409,09:00:00,111.33,111.33,111.238,111.267,4809.60000109673
20190409,10:00:00,111.268,111.307,111.263,111.286,3150.62000000477
20190409,11:00:00,111.287,111.379,111.28,111.351,4234.12999820709
20190409,12:00:00,111.351,111.356,111.08,111.081,11370.1400214434
20190409,13:00:00,111.081,111.1,110.979,111.093,12749.8999677896
20190409,14:00:00,111.094,111.153,111.062,111.122,9803.85998308659
20190409,15:00:00,111.124,111.155,111.087,111.088,6432.02996122837
20190409,16:00:00,111.087,111.128,111.066,111.124,3439.97998046875
20190409,17:00:00,111.124,111.144,111.102,111.117,3147.46998488903
20190409,18:00:00,111.12,111.121,111.095,111.103,3162.70997560024
20190409,19:00:00,111.103,111.136,111.1,111.134,3606.35998034477
20190409,20:00:00,111.137,111.161,111.127,111.132,1878.43998730183
20190409,21:00:00,111.132,111.166,111.118,111.133,5955.08001220226
20190409,22:00:00,111.133,111.153,111.116,111.132,2902.33998118341
20190409,23:00:00,111.135,111.152,111.059,111.091,3274.04996395111
20190410,00:00:00,111.091,111.195,111.081,111.161,6150.88997244835
20190410,01:00:00,111.16,111.229,111.075,111.115,6871.83996295929
20190410,02:00:00,111.117,111.178,111.099,111.173,4931.74997413158
20190410,03:00:00,111.173,111.197,111.128,111.149,3492.86999642849
20190410,04:00:00,111.149,111.155,111.115,111.121,2101.2999997139
20190410,05:00:00,111.122,111.174,111.122,111.173,2579.09999024868
20190410,06:00:00,111.172,111.193,111.115,111.116,4368.29999577999
20190410,07:00:00,111.117,111.236,111.117,111.18,5477.60000491142
20190410,08:00:00,111.181,111.187,111.12,111.142,4488.24999260902
20190410,09:00:00,111.142,111.153,111.12,111.123,3926.79000794888
20190410,10:00:00,111.123,111.223,111.121,111.221,3633.50999522209
20190410,11:00:00,111.221,111.24,111.157,111.162,5206.9299890995
20190410,12:00:00,111.163,111.28,111.108,111.177,14040.2199901342
20190410,13:00:00,111.179,111.202,111.041,111.068,12749.7499616146
20190410,14:00:00,111.067,111.083,110.925,110.936,8876.30997025967
20190410,15:00:00,110.939,110.966,110.889,110.925,8020.39996182919
20190410,16:00:00,110.926,110.945,110.867,110.871,3459.14998090267
20190410,17:00:00,110.873,110.881,110.843,110.86,3651.34997415543
20190410,18:00:00,110.86,110.981,110.851,110.978,6163.28996348381
20190410,19:00:00,110.98,110.986,110.927,110.962,4283.42996656895
20190410,20:00:00,110.962,111.014,110.962,111.003,1961.56998622417
20190410,21:00:00,111,111.002,110.9,110.915,8915.29001431912
20190410,22:00:00,110.916,110.969,110.916,110.949,1869.39000146091
20190410,23:00:00,110.949,111.015,110.917,110.987,2524.12998390198
20190411,00:00:00,110.987,111.131,110.987,111.068,5934.16996049881
20190411,01:00:00,111.068,111.106,111.032,111.051,3788.1699899435
20190411,02:00:00,111.051,111.078,111.029,111.056,3761.90998280048
20190411,03:00:00,111.055,111.075,111.039,111.062,3238.16998791695
20190411,04:00:00,111.062,111.1,111.045,111.056,3968.02000045776
20190411,05:00:00,111.054,111.09,111.05,111.071,4179.38997721672
20190411,06:00:00,111.072,111.143,111.05,111.139,5264.61000144482
20190411,07:00:00,111.138,111.167,111.073,111.093,7501.50999379158
20190411,08:00:00,111.093,111.156,111.087,111.109,5511.11000561714
20190411,09:00:00,111.109,111.136,111.09,111.104,3558.86000001431
20190411,10:00:00,111.104,111.129,111.095,111.116,3121.75998449326
20190411,11:00:00,111.116,111.213,111.114,111.189,4727.66000270844
20190411,12:00:00,111.188,111.334,111.184,111.32,8677.30000174046
20190411,13:00:00,111.32,111.391,111.274,111.333,10345.3899849653
20190411,14:00:00,111.333,111.49,111.333,111.482,15718.2999964952
20190411,15:00:00,111.483,111.528,111.422,111.485,8917.04996526241
20190411,16:00:00,111.485,111.575,111.48,111.568,4682.10997736454
20190411,17:00:00,111.568,111.636,111.557,111.565,4912.81997716427
20190411,18:00:00,111.564,111.691,111.559,111.665,4859.00997185707
20190411,19:00:00,111.666,111.696,111.627,111.638,4278.81997573376
20190411,20:00:00,111.638,111.671,111.627,111.645,2538.46999007463
20190411,21:00:00,111.643,111.656,111.614,111.619,9871.86000275612
20190411,22:00:00,111.63,111.639,111.62,111.625,2142.82999605685
20190411,23:00:00,111.625,111.647,111.585,111.646,2303.55998837948
20190412,00:00:00,111.644,111.812,111.637,111.771,10169.7499667406
20190412,01:00:00,111.77,111.816,111.701,111.701,6485.52997016907
20190412,02:00:00,111.701,111.739,111.695,111.716,2917.95998442173
20190412,03:00:00,111.718,111.776,111.716,111.756,2313.28998708725
20190412,04:00:00,111.756,111.761,111.724,111.743,2453.83998572826
20190412,05:00:00,111.743,111.832,111.74,111.782,4584.18000948429
20190412,06:00:00,111.782,111.857,111.775,111.844,4762.85998010635
20190412,07:00:00,111.844,111.879,111.828,111.861,6357.20996654034
20190412,08:00:00,111.86,111.967,111.854,111.938,10462.7599787712
20190412,09:00:00,111.937,111.945,111.844,111.892,6845.58997750282
20190412,10:00:00,111.892,111.967,111.887,111.951,7321.55997538567
20190412,11:00:00,111.951,111.992,111.939,111.981,6592.59998500347
20190412,12:00:00,111.982,111.993,111.921,111.952,6964.80997884274
20190412,13:00:00,111.956,111.967,111.908,111.913,8509.67997848988
20190412,14:00:00,111.911,111.978,111.855,111.972,12564.6499665976
20190412,15:00:00,111.971,112.022,111.951,111.998,7373.31995809078
20190412,16:00:00,111.997,112.038,111.996,112.027,4426.20998477936
20190412,17:00:00,112.026,112.03,111.995,112.022,3827.93998706341
20190412,18:00:00,112.021,112.085,112.013,112.08,3649.64998793602
20190412,19:00:00,112.082,112.093,112,112.01,3899.73998260498
20190412,20:00:00,112.01,112.02,111.99,111.993,1742.5299898386
20190414,21:00:00,111.955,112.022,111.947,111.981,2018.63999293745
20190414,22:00:00,111.981,112.025,111.974,111.992,2368.77000436187
20190414,23:00:00,111.992,112.055,111.991,112.037,4432.86996221542
20190415,00:00:00,112.037,112.095,111.956,111.961,5770.05996060371
20190415,01:00:00,111.961,112.012,111.943,111.966,4142.16998362541
20190415,02:00:00,111.968,112.013,111.956,111.995,3230.05999171734
20190415,03:00:00,111.995,112.002,111.92,111.927,3944.35998439789
20190415,04:00:00,111.926,111.952,111.919,111.94,3858.80999422073
20190415,05:00:00,111.941,111.947,111.895,111.915,2767.37998890877
20190415,06:00:00,111.914,111.967,111.895,111.897,9178.49995839596
20190415,07:00:00,111.896,111.956,111.886,111.917,4917.76998984814
20190415,08:00:00,111.917,111.979,111.904,111.961,4868.02999830246
20190415,09:00:00,111.96,111.98,111.922,111.934,4222.66998815536
20190415,10:00:00,111.933,111.967,111.914,111.945,4298.27998447418
20190415,11:00:00,111.945,111.979,111.929,111.971,3268.76998531818
20190415,12:00:00,111.971,112.074,111.95,112.021,7038.87998270988
20190415,13:00:00,112.02,112.066,111.982,112.026,7402.07997488976
20190415,14:00:00,112.027,112.058,111.967,112.001,6908.24999201298
20190415,15:00:00,112.001,112.025,111.967,112.005,6086.23998689651
20190415,16:00:00,112.004,112.007,111.965,111.97,2904.47997915745
20190415,17:00:00,111.97,112.039,111.968,112.014,2432.19998633862
20190415,18:00:00,112.019,112.03,111.995,112.014,2726.8699811697
20190415,19:00:00,112.016,112.021,111.98,111.981,3986.58998262882
20190415,20:00:00,111.987,112.05,111.986,112.032,1687.10998672247
20190415,21:00:00,112.031,112.043,111.964,111.974,7664.43996065855
20190415,22:00:00,111.975,112.007,111.949,111.989,1576.29999936372
20190415,23:00:00,111.989,111.993,111.932,111.949,1857.83998227119
20190416,00:00:00,111.949,112.045,111.943,111.979,5806.67996764183
20190416,01:00:00,111.979,111.993,111.922,111.956,5118.80997157097
20190416,02:00:00,111.956,111.979,111.889,111.959,5573.30997216702
20190416,03:00:00,111.959,112.003,111.94,111.94,3651.09999036789
20190416,04:00:00,111.94,111.964,111.914,111.959,2697.62998867035
20190416,05:00:00,111.961,111.962,111.917,111.924,3177.28998959064
20190416,06:00:00,111.925,111.942,111.854,111.855,8056.6999874115
20190416,07:00:00,111.855,111.946,111.851,111.895,9767.36999213696
20190416,08:00:00,111.896,111.958,111.879,111.941,6353.8499866724
20190416,09:00:00,111.941,111.959,111.846,111.872,8754.09999966621
20190416,10:00:00,111.871,111.916,111.864,111.898,5795.74998354912
20190416,11:00:00,111.898,111.945,111.87,111.928,5102.81998896599
20190416,12:00:00,111.929,112.042,111.921,111.983,10223.9299763441
20190416,13:00:00,111.982,112.021,111.946,111.957,8916.24997735023
20190416,14:00:00,111.957,112.014,111.917,111.932,8033.56996774673
20190416,15:00:00,111.932,111.976,111.899,111.957,7674.95996212959
20190416,16:00:00,111.955,112.013,111.955,112.004,2829.24997925758
20190416,17:00:00,112.005,112.01,111.968,111.97,2715.73998224735
20190416,18:00:00,111.97,112.001,111.963,111.997,2673.4799836874
20190416,19:00:00,111.995,112.016,111.976,112.013,4558.9299685955
20190416,20:00:00,112.013,112.033,111.982,111.982,20951.0899222493
20190416,21:00:00,111.982,112.021,111.966,111.997,3032.86000753939
20190416,22:00:00,112.003,112.037,111.971,111.985,2912.15999407321
20190416,23:00:00,111.985,112.01,111.981,111.994,2710.58997106552
20190417,00:00:00,111.994,112.165,111.967,112.122,7653.8099591732
20190417,01:00:00,112.124,112.127,111.939,112.029,6913.59996795654
20190417,02:00:00,112.033,112.126,111.941,111.982,8338.3599627018
20190417,03:00:00,111.982,111.982,111.921,111.956,3944.10998821259
20190417,04:00:00,111.956,111.971,111.939,111.965,2586.93999755383
20190417,05:00:00,111.965,112,111.96,111.991,3417.33998394012
20190417,06:00:00,111.992,112.002,111.947,111.953,5502.54998457432
20190417,07:00:00,111.954,112.026,111.949,112.013,5010.1599906683
20190417,08:00:00,112.013,112.062,111.995,112.007,6627.12998342514
20190417,09:00:00,112.008,112.029,111.963,112.02,4595.52999746799
20190417,10:00:00,112.02,112.034,111.997,112.01,3413.71999847889
20190417,11:00:00,112.011,112.028,111.975,111.981,4175.19999408722
20190417,12:00:00,111.982,112.018,111.961,111.987,5427.25000143051
20190417,13:00:00,111.987,112.016,111.934,111.953,7161.44999015331
20190417,14:00:00,111.954,112.015,111.926,111.993,8102.28997683525
20190417,15:00:00,111.993,112.016,111.96,111.998,6310.32995796204
20190417,16:00:00,112,112.015,111.965,112.002,4464.50996887684
20190417,17:00:00,112.002,112.065,111.989,112.038,3323.86998057365
20190417,18:00:00,112.039,112.102,112.027,112.062,3573.60996794701
20190417,19:00:00,112.062,112.122,112.061,112.091,3068.93998253345
20190417,20:00:00,112.09,112.102,112.054,112.056,2085.79998743534
20190417,21:00:00,112.051,112.062,112.001,112.032,3491.21999014914
20190417,22:00:00,112.031,112.059,112.022,112.036,1519.98000083119
20190417,23:00:00,112.036,112.062,112.026,112.033,1610.1299905777
20190418,00:00:00,112.034,112.046,111.95,111.962,4519.13997817039
20190418,01:00:00,111.962,111.991,111.899,111.905,6844.87996029854
20190418,02:00:00,111.908,111.981,111.906,111.952,3311.80998587608
20190418,03:00:00,111.952,111.972,111.872,111.879,4357.43999099731
20190418,04:00:00,111.879,111.927,111.877,111.889,2933.19998991489
20190418,05:00:00,111.888,111.899,111.841,111.869,3492.52999019623
20190418,06:00:00,111.87,111.931,111.87,111.899,4850.80999028683
20190418,07:00:00,111.901,111.935,111.822,111.842,12344.2199925184
20190418,08:00:00,111.842,111.898,111.766,111.884,11178.7299745083
20190418,09:00:00,111.885,111.939,111.841,111.914,5958.25998866558
20190418,10:00:00,111.914,111.944,111.903,111.923,4154.92998194695
20190418,11:00:00,111.923,111.942,111.879,111.896,4396.33999431133
20190418,12:00:00,111.897,112.025,111.862,111.967,9513.76997804642
20190418,13:00:00,111.966,111.976,111.851,111.871,10944.879965663
20190418,14:00:00,111.871,111.923,111.847,111.877,9367.94995450974
20190418,15:00:00,111.877,111.952,111.873,111.943,6813.56996321678
20190418,16:00:00,111.943,112.002,111.937,111.989,5028.43997621536
20190418,17:00:00,111.989,111.99,111.924,111.95,3065.26998531818
20190418,18:00:00,111.949,111.961,111.936,111.945,2674.89997828007
20190418,19:00:00,111.948,111.967,111.919,111.933,3209.50997543335
20190418,20:00:00,111.934,111.991,111.934,111.952,3246.75999361277
20190418,21:00:00,111.952,111.987,111.918,111.979,6325.30001267791
20190418,22:00:00,111.979,111.999,111.961,111.978,9101.63001528382
20190418,23:00:00,111.978,111.996,111.963,111.991,2245.50997269154
20190419,00:00:00,111.99,112.005,111.935,111.944,1749.39999234676
20190419,01:00:00,111.943,111.949,111.895,111.937,2643.72999608517
20190419,02:00:00,111.938,111.954,111.917,111.92,2105.17999303341
20190419,03:00:00,111.921,111.942,111.919,111.93,1496.17999505997
20190419,04:00:00,111.929,111.931,111.907,111.913,1630.14999878407
20190419,05:00:00,111.913,111.922,111.905,111.915,13432.8199952841
20190419,06:00:00,111.915,111.929,111.905,111.918,5509.47000777721
20190419,07:00:00,111.918,111.931,111.905,111.921,3721.5799973011
20190419,08:00:00,111.921,111.931,111.902,111.919,4624.60999274254
20190419,09:00:00,111.919,111.926,111.907,111.918,4229.54998648167
20190419,10:00:00,111.919,111.925,111.91,111.918,8471.22997128963
20190419,11:00:00,111.918,111.933,111.91,111.918,5443.97997248173
20190419,12:00:00,111.918,111.935,111.914,111.931,4971.12997484207
20190419,13:00:00,111.932,111.948,111.92,111.929,4122.3999774456
20190419,14:00:00,111.929,111.933,111.918,111.926,5033.90999245644
20190419,15:00:00,111.927,111.932,111.913,111.922,8126.16995298862
20190419,16:00:00,111.922,111.93,111.916,111.919,6690.00995373726
20190419,17:00:00,111.918,111.93,111.916,111.92,3360.68997716904
20190419,18:00:00,111.92,111.932,111.919,111.929,4037.86997783184
20190419,19:00:00,111.928,111.93,111.924,111.926,4013.75997388363
20190419,20:00:00,111.927,111.945,111.859,111.859,5848.54999256134
20190421,21:00:00,111.854,111.917,111.844,111.911,1029.8499994278
20190421,22:00:00,111.911,111.945,111.909,111.916,3287.47998667508
20190421,23:00:00,111.915,111.928,111.897,111.914,2697.37997055054
20190422,00:00:00,111.915,111.991,111.892,111.975,5878.27996242046
20190422,01:00:00,111.976,111.983,111.906,111.95,6358.68996584415
20190422,02:00:00,111.949,111.963,111.93,111.95,3180.34997987747
20190422,03:00:00,111.95,111.962,111.914,111.915,3274.78998994827
20190422,04:00:00,111.914,111.939,111.903,111.927,2349.58998060226
20190422,05:00:00,111.927,111.946,111.908,111.927,2770.65998971462
20190422,06:00:00,111.926,111.934,111.896,111.898,3136.86999022961
20190422,07:00:00,111.899,111.913,111.887,111.898,2405.04000282288
20190422,08:00:00,111.898,111.925,111.891,111.923,1324.70000231266
20190422,09:00:00,111.922,111.923,111.91,111.921,820.77999663353
20190422,10:00:00,111.92,111.928,111.916,111.919,975.870000958443
20190422,11:00:00,111.921,111.94,111.911,111.93,1393.68999385834
20190422,12:00:00,111.931,111.948,111.906,111.911,3893.81997311115
20190422,13:00:00,111.911,111.942,111.898,111.927,7264.00996100903
20190422,14:00:00,111.927,111.952,111.901,111.921,6894.18997454643
20190422,15:00:00,111.921,111.949,111.912,111.947,4944.79995691776
20190422,16:00:00,111.947,111.952,111.923,111.934,2513.70998978615
20190422,17:00:00,111.934,111.936,111.916,111.917,1918.89998495579
20190422,18:00:00,111.918,111.955,111.906,111.935,2519.69998764992
20190422,19:00:00,111.935,111.945,111.928,111.928,2735.37998282909
20190422,20:00:00,111.928,111.952,111.927,111.934,1822.0899848938
20190422,21:00:00,111.936,111.945,111.897,111.923,6524.68998605013
20190422,22:00:00,111.923,111.95,111.916,111.936,1207.07000127435
20190422,23:00:00,111.935,111.951,111.92,111.932,1345.57999181747
20190423,00:00:00,111.932,111.976,111.696,111.7,8071.75995862484
20190423,01:00:00,111.7,111.78,111.651,111.773,7197.40997052193
20190423,02:00:00,111.774,111.8,111.762,111.767,4223.4099779129
20190423,03:00:00,111.766,111.853,111.762,111.841,4033.6699808836
20190423,04:00:00,111.84,111.877,111.811,111.866,3807.55998933315
20190423,05:00:00,111.866,111.925,111.849,111.925,4991.99998092651
20190423,06:00:00,111.925,111.939,111.866,111.875,5313.73998963833
20190423,07:00:00,111.875,111.89,111.851,111.852,5993.9699767828
20190423,08:00:00,111.855,111.883,111.836,111.863,3955.23998355865
20190423,09:00:00,111.862,111.87,111.831,111.853,2872.41999483109
20190423,10:00:00,111.854,111.876,111.846,111.865,3088.6799916029
20190423,11:00:00,111.866,111.909,111.865,111.904,3216.20998048782
20190423,12:00:00,111.906,111.98,111.863,111.977,6141.83999073505
20190423,13:00:00,111.978,112.032,111.899,111.917,7552.07998204231
20190423,14:00:00,111.93,111.979,111.881,111.884,7076.50997304916
20190423,15:00:00,111.885,111.934,111.862,111.877,5347.19997286797
20190423,16:00:00,111.876,111.883,111.76,111.792,4702.47998261452
20190423,17:00:00,111.792,111.819,111.786,111.798,3533.60997653008
20190423,18:00:00,111.8,111.842,111.792,111.841,2518.94998145103
20190423,19:00:00,111.842,111.852,111.814,111.821,2931.81997454166
20190423,20:00:00,111.821,111.883,111.82,111.854,2070.91998279095
20190423,21:00:00,111.855,111.884,111.832,111.874,7006.55000501871
20190423,22:00:00,111.874,111.884,111.848,111.874,2012.86999571323
20190423,23:00:00,111.873,111.901,111.852,111.88,2806.53997886181
20190424,00:00:00,111.88,111.928,111.811,111.903,6829.88996064663
20190424,01:00:00,111.905,111.981,111.879,111.907,5935.08998274803
